StateName,StateCode,DistrictName,DistrictCode,SubDistrictName,SubDistrictCode,Constituency,VillageName,VillageCode,Year,Month,Count,Min,Max,Mean,Median
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Lodhama ,00000400,2010,9,11,-1.8675,7.0602,1.7375,1.5238
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Lodhama ,00000400,2010,10,20,-9.0854,6.1231,-1.4071,-1.2788
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Lodhama ,00000400,2010,11,27,-5.5357,13.6264,0.3884,-0.4658
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Lodhama ,00000400,2010,12,29,-5.5400,5.9293,-1.1084,-1.1263
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Lodhama ,00000400,2011,1,30,-6.2525,13.1868,0.0641,-0.0259
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Lodhama ,00000400,2011,2,26,-7.3478,18.7579,1.2680,-0.3107
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Lodhama ,00000400,2011,3,22,-5.8202,5.5263,-1.5520,-2.0137
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Lodhama ,00000400,2011,4,14,-4.3793,5.1765,-0.3407,-0.6766
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Lodhama ,00000400,2011,8,3,-0.1818,0.8333,0.3282,0.3333
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Lodhama ,00000400,2011,9,15,-2.9535,6.8125,0.3216,-0.2000
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Lodhama ,00000400,2011,10,23,-5.8116,4.5474,-0.6964,-1.1939
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Lodhama ,00000400,2011,11,24,-3.1529,5.5816,0.1913,-0.4283
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Lodhama ,00000400,2011,12,29,-4.5895,5.5816,-0.4453,-0.5657
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Lodhama ,00000400,2012,1,28,-3.0808,2.6702,-0.3915,-0.7137
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Lodhama ,00000400,2012,2,25,-7.5667,2.0737,-2.3885,-2.4588
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Lodhama ,00000400,2012,3,23,-5.8413,9.7971,-0.3217,-1.0678
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Lodhama ,00000400,2012,4,16,-4.1702,4.7647,-0.0235,-0.3541
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Lodhama ,00000400,2012,8,3,-4.5122,10.9583,5.3349,9.5588
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Lodhama ,00000400,2012,9,14,-3.2046,4.4535,0.7557,0.6843
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Lodhama ,00000400,2012,10,27,-6.5833,8.8961,-0.1360,0.1687
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Lodhama ,00000400,2012,11,28,-5.0435,7.5714,-0.2477,-0.5389
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Lodhama ,00000400,2012,12,31,-7.3571,5.7340,-1.2492,-1.0920
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Lodhama ,00000400,2013,1,31,-5.1600,2.1600,-1.1932,-0.8333
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Lodhama ,00000400,2013,2,22,-6.1882,4.6809,-0.6300,-0.6390
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Lodhama ,00000400,2013,3,22,-8.0161,8.0303,-0.0057,-0.1571
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Lodhama ,00000400,2013,4,11,-7.4400,3.1475,-1.2627,-1.2558
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Lodhama ,00000400,2013,9,17,-3.7949,5.4000,0.4379,0.5735
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Lodhama ,00000400,2013,10,22,-4.4194,5.2222,0.2117,-0.1166
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Lodhama ,00000400,2013,11,29,-7.6868,4.5422,-0.2818,0.5455
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Lodhama ,00000400,2013,12,25,-2.0417,6.3163,0.9256,0.5053
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Hatta ,00000500,2008,1,26,-7.3529,5.3636,-0.1604,-0.1092
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Hatta ,00000500,2008,2,21,-9.9420,8.7125,-1.6787,-0.9756
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Hatta ,00000500,2008,3,17,-6.1864,10.0000,-0.8797,-1.5217
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Hatta ,00000500,2008,4,5,-1.4138,1.2105,0.2052,0.1111
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Hatta ,00000500,2008,9,4,-4.8571,1.4054,-1.2379,-0.7500
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Hatta ,00000500,2008,10,19,-3.0909,3.0206,-0.3555,-0.2706
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Hatta ,00000500,2008,11,23,-6.7241,1.6071,-1.1559,-0.8182
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Hatta ,00000500,2008,12,19,-3.6768,2.9546,-0.3263,0.0600
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Hatta ,00000500,2009,1,26,-6.6049,4.3125,-0.8586,-0.3539
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Hatta ,00000500,2009,2,18,-8.4881,7.6452,-1.2136,-1.0879
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Hatta ,00000500,2009,3,2,-3.0577,5.3864,1.1643,1.1643
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Hatta ,00000500,2009,9,4,-2.6250,-0.6000,-1.7719,-1.9314
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Hatta ,00000500,2009,10,10,-3.2533,0.6818,-1.0323,-0.7482
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Hatta ,00000500,2009,11,17,-4.3117,4.4177,-1.1330,-1.3208
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Hatta ,00000500,2009,12,16,-3.8267,1.8919,-0.8520,-0.7879
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Hatta ,00000500,2010,1,30,-9.4343,3.0760,-1.9075,-0.9739
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Hatta ,00000500,2010,2,20,-3.7654,2.8837,-0.3790,-0.7711
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Hatta ,00000500,2010,3,16,-5.4651,1.3500,-2.7787,-3.0126
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Hatta ,00000500,2010,4,8,-6.0370,-0.6889,-2.8113,-2.7516
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Hatta ,00000500,2010,9,14,-3.0294,7.0602,0.5082,-0.8625
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Hatta ,00000500,2010,10,21,-10.0854,6.1231,-1.5311,-1.5000
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Hatta ,00000500,2010,11,28,-5.5357,13.6264,0.5797,-0.1266
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Hatta ,00000500,2010,12,29,-6.5400,3.4141,-1.0394,-0.7119
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Hatta ,00000500,2011,1,30,-6.2525,11.1868,-0.1691,0.1424
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Hatta ,00000500,2011,2,26,-6.3478,18.7579,1.2296,-0.7469
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Hatta ,00000500,2011,3,22,-6.0274,3.9600,-2.0520,-2.3402
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Hatta ,00000500,2011,4,13,-4.3793,3.8000,-0.6882,-0.7887
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Hatta ,00000500,2011,8,3,-0.1818,0.8333,0.3282,0.3333
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Hatta ,00000500,2011,9,14,-2.9535,6.8125,0.4763,0.3145
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Hatta ,00000500,2011,10,22,-5.8116,3.9192,-0.2860,-0.2282
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Hatta ,00000500,2011,11,24,-2.8100,5.5816,0.6496,0.0461
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Hatta ,00000500,2011,12,29,-4.5895,5.5816,-0.3074,-0.0722
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Hatta ,00000500,2012,1,28,-2.8312,4.1304,0.0727,-0.5624
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Hatta ,00000500,2012,2,24,-6.9885,1.3529,-2.0327,-1.6776
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Hatta ,00000500,2012,3,22,-5.4512,10.7971,-0.1514,-0.8699
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Hatta ,00000500,2012,4,17,-3.5283,6.3774,0.9582,1.5926
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Hatta ,00000500,2012,8,3,-4.5122,9.9583,5.0016,9.5588
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Hatta ,00000500,2012,9,13,-3.3600,4.4535,0.0768,0.2000
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Hatta ,00000500,2012,10,27,-6.5833,4.8961,-0.3582,-0.1170
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Hatta ,00000500,2012,11,28,-3.5851,7.5714,-0.2834,-0.5618
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Hatta ,00000500,2012,12,31,-7.3571,5.7340,-1.2815,-1.0319
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Hatta ,00000500,2013,1,31,-5.1600,5.5521,-1.1932,-1.3434
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Hatta ,00000500,2013,2,22,-6.1882,6.7765,-0.1755,-0.6116
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Hatta ,00000500,2013,3,21,-4.6809,5.9828,0.0261,-0.6333
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Hatta ,00000500,2013,4,12,-6.8730,3.1475,-1.3203,-1.2727
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Hatta ,00000500,2013,9,16,-5.3448,2.4828,-0.5596,-0.2594
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Hatta ,00000500,2013,10,22,-4.4194,3.3617,-0.0610,-0.2338
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Hatta ,00000500,2013,11,29,-7.6868,5.8864,-0.5921,-0.3939
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Hatta ,00000500,2013,12,25,-2.2473,6.3163,1.0856,0.6327
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Dangia ,00000600,2008,1,25,-6.3529,8.0882,-0.1033,0.2083
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Dangia ,00000600,2008,2,23,-8.9420,6.7125,-1.1456,-0.7294
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Dangia ,00000600,2008,3,19,-6.6667,11.0000,0.0762,-0.5217
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Dangia ,00000600,2008,4,4,-1.8889,0.5862,-0.7538,-0.8563
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Dangia ,00000600,2008,9,6,-2.0000,3.4054,1.1099,2.0417
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Dangia ,00000600,2008,10,19,-3.4286,6.0206,0.2036,0.1212
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Dangia ,00000600,2008,11,28,-6.7241,5.6625,-0.9107,-1.3975
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Dangia ,00000600,2008,12,20,-6.5978,7.0600,0.2838,0.2626
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Dangia ,00000600,2009,1,29,-6.7790,6.3125,-0.6657,-0.3289
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Dangia ,00000600,2009,2,19,-8.2542,4.6452,-1.0339,-0.7797
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Dangia ,00000600,2009,3,2,-2.0577,6.3864,2.1643,2.1643
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Dangia ,00000600,2009,9,3,-2.3846,-0.6250,-1.4959,-1.4783
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Dangia ,00000600,2009,10,17,-3.2533,4.1846,-0.0124,-0.2637
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Dangia ,00000600,2009,11,24,-3.5070,3.4177,-0.2296,-0.0110
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Dangia ,00000600,2009,12,20,-4.8267,2.2031,-0.2878,-0.3437
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Dangia ,00000600,2010,1,31,-8.4343,6.0760,-1.6327,-1.1837
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Dangia ,00000600,2010,2,20,-3.7042,10.4355,1.0710,1.1975
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Dangia ,00000600,2010,3,17,-5.4651,2.4342,-2.2623,-3.0000
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Dangia ,00000600,2010,4,8,-4.1177,6.2759,-1.6863,-2.5462
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Dangia ,00000600,2010,9,11,-2.5769,8.3276,2.8531,2.2778
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Dangia ,00000600,2010,10,21,-8.1685,6.5181,-0.4835,0.0227
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Dangia ,00000600,2010,11,27,-3.5357,11.6264,1.3884,1.5342
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Dangia ,00000600,2010,12,28,-6.5400,3.8904,-0.3928,-0.4181
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Dangia ,00000600,2011,1,30,-5.2308,24.1868,0.5308,-0.0099
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Dangia ,00000600,2011,2,25,-5.4651,10.4857,0.7371,-0.0341
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Dangia ,00000600,2011,3,22,-6.1340,6.9600,-0.8702,-0.4768
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Dangia ,00000600,2011,4,15,-2.7887,6.1765,-0.1520,-0.8261
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Dangia ,00000600,2011,8,3,-0.6667,-0.1667,-0.3384,-0.1818
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Dangia ,00000600,2011,9,14,-3.9535,6.8125,-0.0748,-0.1786
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Dangia ,00000600,2011,10,26,-3.8116,3.2118,-0.3199,-0.4354
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Dangia ,00000600,2011,11,22,-3.3918,5.5000,-0.2420,-0.2827
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Dangia ,00000600,2011,12,28,-4.6868,4.5816,-0.4205,-0.5634
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Dangia ,00000600,2012,1,29,-4.0323,5.5773,0.2976,0.1000
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Dangia ,00000600,2012,2,26,-6.9885,11.2152,-1.1345,-1.2544
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Dangia ,00000600,2012,3,22,-5.0161,11.7971,-0.0605,0.0652
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Dangia ,00000600,2012,4,16,-2.5283,3.5926,0.0032,-0.7389
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Dangia ,00000600,2012,8,3,-4.5122,8.5588,3.6683,6.9583
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Dangia ,00000600,2012,9,14,-2.8000,10.1687,1.0573,-0.1503
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Dangia ,00000600,2012,10,27,-5.5833,10.8961,0.1232,-0.5474
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Dangia ,00000600,2012,11,28,-5.0435,8.0000,0.0737,-0.8524
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Dangia ,00000600,2012,12,31,-6.3571,8.7340,-0.9589,-0.8824
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Dangia ,00000600,2013,1,31,-5.1600,5.4141,-1.4190,-1.5612
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Dangia ,00000600,2013,2,24,-6.1882,3.6809,-1.1183,-1.9412
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Dangia ,00000600,2013,3,20,-5.0380,6.9828,-0.8140,-1.3069
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Dangia ,00000600,2013,4,12,-7.4400,3.1475,-2.5703,-2.4907
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Dangia ,00000600,2013,9,17,-4.8222,4.4000,-0.6323,-1.1148
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Dangia ,00000600,2013,10,22,-4.4464,10.0968,0.5814,0.0089
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Dangia ,00000600,2013,11,29,-7.6868,2.5455,-1.7645,-1.9192
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Dangia ,00000600,2013,12,26,-2.4947,6.3163,0.0128,-0.4622
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Singbhumdera ,00000700,2008,1,25,-6.3529,4.0882,0.0166,0.2347
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Singbhumdera ,00000700,2008,2,23,-8.9420,5.7125,-1.1151,-0.7294
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Singbhumdera ,00000700,2008,3,20,-6.6667,13.0000,0.1256,-0.4845
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Singbhumdera ,00000700,2008,4,4,-1.9231,2.1111,-0.2538,-0.6016
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Singbhumdera ,00000700,2008,9,6,-2.8571,3.0278,-0.2234,-0.4583
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Singbhumdera ,00000700,2008,10,18,-2.4286,7.0206,0.3045,0.0005
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Singbhumdera ,00000700,2008,11,27,-4.7241,8.6625,-0.2370,-0.6064
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Singbhumdera ,00000700,2008,12,17,-7.5978,5.1778,0.4868,0.8636
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Singbhumdera ,00000700,2009,1,29,-6.6049,6.3125,-0.8036,-0.5169
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Singbhumdera ,00000700,2009,2,19,-8.2542,4.1081,-0.9813,-0.2222
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Singbhumdera ,00000700,2009,3,2,-2.0577,9.3864,3.6643,3.6643
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Singbhumdera ,00000700,2009,9,3,-2.4783,-1.3846,-1.8293,-1.6250
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Singbhumdera ,00000700,2009,10,13,-3.2533,2.4074,-0.0780,-0.2208
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Singbhumdera ,00000700,2009,11,23,-4.5070,2.5735,-0.5701,-0.4524
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Singbhumdera ,00000700,2009,12,19,-4.8267,2.1429,-0.3996,-0.3289
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Singbhumdera ,00000700,2010,1,31,-8.5333,7.0760,-1.1811,-1.3038
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Singbhumdera ,00000700,2010,2,21,-2.7042,11.4355,2.5410,2.4270
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Singbhumdera ,00000700,2010,3,17,-5.4651,5.4342,-1.9682,-2.7069
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Singbhumdera ,00000700,2010,4,8,-3.5714,0.2759,-1.8113,-2.0462
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Singbhumdera ,00000700,2010,8,1,-1.8889,-1.8889,-1.8889,-1.8889
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Singbhumdera ,00000700,2010,9,16,-4.0882,6.4186,0.6238,-0.0888
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Singbhumdera ,00000700,2010,10,21,-8.0854,8.6500,0.1446,0.3095
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Singbhumdera ,00000700,2010,11,25,-4.3718,11.6264,1.7296,1.5342
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Singbhumdera ,00000700,2010,12,28,-6.5400,4.1250,-0.6428,-0.5652
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Singbhumdera ,00000700,2011,1,30,-5.2680,21.1868,0.3308,-0.1898
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Singbhumdera ,00000700,2011,2,23,-7.3478,13.0349,0.7211,-0.1444
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Singbhumdera ,00000700,2011,3,21,-5.8202,8.9600,-0.9593,-1.2289
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Singbhumdera ,00000700,2011,4,14,-3.5645,4.0000,-0.6515,-0.6979
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Singbhumdera ,00000700,2011,8,3,-0.6667,1.8333,0.3282,-0.1818
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Singbhumdera ,00000700,2011,9,13,-3.0737,9.8125,0.6783,0.4857
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Singbhumdera ,00000700,2011,10,26,-4.8116,4.9231,-0.1035,-0.4451
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Singbhumdera ,00000700,2011,11,23,-3.3918,4.5000,-0.3315,-0.8101
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Singbhumdera ,00000700,2011,12,27,-5.5895,3.3571,-0.5999,-0.3163
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Singbhumdera ,00000700,2012,1,29,-4.0323,5.5773,-0.3230,-0.9000
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Singbhumdera ,00000700,2012,2,25,-6.5667,12.2152,-1.3938,-1.9263
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Singbhumdera ,00000700,2012,3,21,-4.0000,10.7971,-0.4414,-0.5682
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Singbhumdera ,00000700,2012,4,16,-2.5283,3.7647,-0.1842,-1.0379
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Singbhumdera ,00000700,2012,8,4,-5.5122,8.5588,4.0567,6.5903
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Singbhumdera ,00000700,2012,9,14,-3.2046,7.1687,0.7002,0.0150
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Singbhumdera ,00000700,2012,10,26,-5.5833,8.8961,-0.4009,-0.5789
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Singbhumdera ,00000700,2012,11,28,-4.0435,6.0825,-0.5691,-1.0052
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Singbhumdera ,00000700,2012,12,31,-6.3571,7.4500,-0.7976,-1.0920
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Singbhumdera ,00000700,2013,1,31,-5.7250,3.9474,-1.4190,-1.2100
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Singbhumdera ,00000700,2013,2,23,-6.1882,4.7765,-0.6748,-0.3625
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Singbhumdera ,00000700,2013,3,20,-4.0380,6.9828,-0.2640,-0.4448
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Singbhumdera ,00000700,2013,4,11,-6.2558,4.4746,-1.8081,-2.0000
WEST BENGAL ,19,Darjiling ,01,Darjeeling Pulbazar ,0001,,Singbhumdera ,00000700,2013,9,18,-5.3448,7.0811,-0.7594,-1.5428
